,gameid,epochTime,roundNum,sender,contents
283,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501273285585,41,演说者,难看
284,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501273312514,42,演说者,浪漫
285,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501273336305,43,演说者,天的色
286,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501273364993,44,演说者,嫩草
287,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501273385071,45,演说者,天的色
288,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501273401252,46,演说者,深色
289,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501273423695,47,演说者,深色
290,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501273443419,48,演说者,深色
291,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501273465237,49,演说者,深色
292,2807-253d3ab7-b1a1-4a7d-ae7d-7f56c9bf304c,1501273486984,50,演说者,难看
293,7973-852b8afc-a427-4eee-ac5a-d17987b2a588,1501276205862,0,演说者,hi
294,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501291451234,1,演说者,慢行交通灯的颜色
295,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501291526083,2,演说者,荷兰足球队最常穿的颜色
296,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501291608139,3,演说者,美国国旗上的一种颜色
297,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501291787572,4,演说者,颜色最亮的一个
298,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501291890845,5,演说者,不是紫色不是浅灰
299,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501291953832,6,演说者,不是深蓝不是浅蓝
300,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292015521,7,演说者,灰色
301,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292061142,8,演说者,最亮的绿色
302,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292087212,9,演说者,紫色
303,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292114216,10,演说者,蓝色
304,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292125834,10,倾听者,蓝灰色吗？
305,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292146627,10,演说者,天蓝色
306,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292159355,11,演说者,紫色
307,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292183503,12,演说者,深绿色
308,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292198482,12,倾听者,草的颜色？
309,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292211539,12,演说者,是的
310,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292231135,13,演说者,紫色
311,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292241682,13,倾听者,是粉色吗？
312,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292258843,13,演说者,是的
313,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292290422,14,演说者,土黄色
314,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292332762,15,演说者,不是蓝色不是粉色
315,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292360754,16,演说者,蓝色
316,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292389479,17,演说者,灰色
317,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292463159,18,演说者,灰色。
318,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292496539,19,演说者,最亮的绿色
319,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292525173,20,演说者,紫色
320,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292561219,21,演说者,灰色
321,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292593967,22,演说者,紫色
322,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292688974,23,演说者,不是最亮的绿色。第二亮的绿色
323,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292756768,24,演说者,颜色较深的绿色
324,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292781576,24,倾听者,偏黄色？
325,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292820614,24,演说者,偏绿。不偏黄
326,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292880754,25,演说者,偏紫色
327,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292891521,25,倾听者,蓝色？
328,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292900977,25,演说者,不是蓝色
329,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292919435,25,倾听者,黄色？
330,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292929063,25,演说者,不是
331,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292962679,26,演说者,蓝色
332,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292989096,26,演说者,偏灰
333,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501292990960,26,倾听者,偏绿色？
334,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501293034415,26,演说者,不偏绿
335,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501293067414,27,演说者,比较暗的蓝色
336,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501293131145,28,演说者,亮度居中的绿色
337,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501293145538,29,演说者,绿色
338,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501293220358,30,演说者,亮度居中的蓝色
339,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501293235143,30,倾听者,偏灰色？
340,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501293247635,30,演说者,不是
341,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501293308839,31,演说者,最亮的绿色
342,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501293391310,32,演说者,偏暗的蓝色， 不是紫色
343,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501293419848,32,倾听者,深蓝色？
344,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501293437831,32,演说者,不是
345,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501293473133,32,演说者,浅蓝
346,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501293545451,33,演说者,深绿， 不偏黄
347,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501293599034,34,演说者,最亮的紫色
348,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501293642379,35,演说者,蓝色
349,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501293715528,36,演说者,不是红色，不是亮绿色
350,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501293799481,37,演说者,草绿色，偏亮
351,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501293834819,38,演说者,绿色偏黄
352,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501293853825,38,倾听者,黄色？
353,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501293866055,38,演说者,是的
354,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501293911930,39,演说者,浅蓝色
355,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501293950429,40,演说者,灰色
356,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501293985051,41,演说者,紫色
357,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501294008327,42,演说者,紫色
358,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501294063040,43,演说者,绿色
359,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501294096907,43,倾听者,草绿色？
360,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501294107289,43,演说者,是的
361,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501294184533,44,演说者,最亮的粉红
362,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501294240451,45,演说者,粉红色，偏亮
363,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501294279322,46,演说者,绿色
364,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501294339126,47,演说者,灰色，不是蓝色，不是紫色
365,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501294434192,48,演说者,绿色偏淡蓝色
366,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501294473053,48,倾听者,偏黄色？
367,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501294504260,48,演说者,不偏黄
368,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501294533321,49,演说者,深绿色
369,2292-90a01583-25d1-4d87-a41b-9f772c314d61,1501294610376,50,演说者,绿色偏亮
370,8444-6d997204-8828-40b7-bbf6-c0645a0cbd0d,1501302745231,0,演说者,一直没办法连接
371,8444-6d997204-8828-40b7-bbf6-c0645a0cbd0d,1501303706535,1,倾听者,你好！
372,8444-6d997204-8828-40b7-bbf6-c0645a0cbd0d,1501303719751,1,演说者,你好
373,8444-6d997204-8828-40b7-bbf6-c0645a0cbd0d,1501303744135,1,倾听者,要选哪一个？
375,8444-6d997204-8828-40b7-bbf6-c0645a0cbd0d,1501303800686,1,倾听者,啊，奇怪
376,8444-6d997204-8828-40b7-bbf6-c0645a0cbd0d,1501303812362,1,演说者,该怎么办呢
378,8444-6d997204-8828-40b7-bbf6-c0645a0cbd0d,1501303935037,1,倾听者,实验*
379,8444-6d997204-8828-40b7-bbf6-c0645a0cbd0d,1501303961183,1,演说者,我的worker ID是***REMOVED***
380,2255-9fa890ac-0d4f-49fc-b150-e326730c9eb0,1501319213834,0,演说者, 红色
381,2255-9fa890ac-0d4f-49fc-b150-e326730c9eb0,1501319220851,0,演说者, 红色
382,2255-9fa890ac-0d4f-49fc-b150-e326730c9eb0,1501319223803,0,演说者, 红色
383,1871-158cfb4f-05b1-4176-8fad-752fe0e17435,1501344012430,0,演说者,你好
384,9348-ddc3073d-5d80-4428-ac3c-256116fad113,1501360954811,0,演说者,?
385,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422327368,1,演说者,青草的颜色但较浅
386,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422389085,2,倾听者,我这边有三个都比较深的颜色
387,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422448128,2,演说者,黑色？
388,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422466608,2,演说者,要下雨时通常天空会？
389,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422476418,2,倾听者,深灰色?
390,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422488408,2,演说者,再淡点？
391,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422511665,3,演说者,青草的颜色
393,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422542604,3,演说者,对
394,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422552417,4,演说者,最亮的
395,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422564384,5,演说者,较不同的
396,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422574388,6,演说者,最亮的
397,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422602235,7,演说者,比较接近女生的颜色
398,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422610989,7,倾听者,绿色？
399,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422613873,7,演说者,不是
400,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422630038,7,倾听者,另外两个都很像灰色
401,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422635335,7,倾听者,是棕灰色？
402,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422640671,7,演说者,比较粉的
403,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422657993,8,演说者,粉红和？
404,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422668897,8,演说者,紫色
405,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422679033,9,演说者,不亮的
406,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422690897,10,演说者,粉紫
407,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422703681,11,演说者,黄
408,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422713344,12,演说者,粉色
409,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422730261,13,演说者,比较接近大地的
410,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422745097,14,演说者,不是亮的粉
411,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422766385,15,演说者,偏蓝的绿
412,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422779168,16,演说者,深蓝
413,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422790089,17,演说者,大地
414,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422800053,18,演说者,亮粉
415,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422816909,19,演说者,比较深的紫
416,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422854425,20,演说者,不是偏粉的紫 不亮
417,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422869871,21,演说者,亮粉
418,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422878317,22,演说者,灰色
419,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422883713,22,演说者,不偏蓝
420,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422906673,23,演说者,最沉的绿
421,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422923740,24,演说者,不偏粉的紫
422,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422958960,25,演说者,绿色 不太棕
423,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422962065,25,演说者,比较灰
424,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422973361,26,演说者,灰色
425,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422983321,27,演说者,亮粉
426,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501422998481,28,演说者,黄色
427,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423008097,29,演说者,大地
428,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423015482,30,演说者,灰色
429,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423026008,31,演说者,最亮的
430,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423034697,32,演说者,最亮的绿
431,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423048985,33,演说者,粉色
432,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423056365,34,演说者,蓝色
433,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423101851,35,演说者,三个中 排行第二亮的
434,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423112593,36,演说者,绿色
435,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423132929,37,演说者,橙色 很橙的
436,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423141874,38,演说者,紫色
437,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423155529,39,演说者,浅粉色
438,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423172393,40,演说者,比较暗淡的绿
439,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423193209,41,演说者,偏紫色 
440,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423209513,42,演说者,偏粉红色
441,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423243226,43,演说者,最普通彩盘中的亮青
442,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423260971,44,演说者,蓝色
443,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423292609,45,演说者,不是最亮的 剩下两个中偏淡的
444,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423306618,46,演说者,绿色
445,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423317027,47,演说者,偏绿
446,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423344646,48,演说者,不是最亮的 剩下两个中不偏淡的
447,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423364017,49,演说者,绿色
448,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60,1501423374553,50,演说者,亮蓝色
449,7226-ccc3b8d4-37a4-4334-9095-74260418e8c1,1501443245823,1,倾听者,请问第一轮目标颜色是什么？
450,3610-4afa250f-b688-4e5b-9f95-a0f5fc43e027,1501452478469,1,倾听者,Hi 
451,7896-f060947b-7bdc-451b-9139-f3540bb3c3ef,1501452595358,1,倾听者,Hi 
452,7896-f060947b-7bdc-451b-9139-f3540bb3c3ef,1501452606498,1,演说者,wtf
453,7896-f060947b-7bdc-451b-9139-f3540bb3c3ef,1501452640416,1,演说者,lmao it's the color of a pencil
454,7896-f060947b-7bdc-451b-9139-f3540bb3c3ef,1501452653597,1,倾听者,-_-
455,7896-f060947b-7bdc-451b-9139-f3540bb3c3ef,1501452666897,1,演说者,a very dull color
456,9995-654213b9-ce95-4200-a38e-2e0ae1055a62,1501452927948,1,演说者,是浅蓝色
457,4663-c35c048d-6eed-4886-a6cb-1dc3361a4785,1501472733540,0,演说者,你好
458,3170-5d9c9d39-61e3-47ad-9152-f609eb8e39c0,1501484013436,0,演说者, 黑色
459,3170-5d9c9d39-61e3-47ad-9152-f609eb8e39c0,1501484055204,0,演说者, 红
460,3170-5d9c9d39-61e3-47ad-9152-f609eb8e39c0,1501484076604,0,演说者, 绿色
461,3170-5d9c9d39-61e3-47ad-9152-f609eb8e39c0,1501484134631,0,演说者,BLACK
462,3170-5d9c9d39-61e3-47ad-9152-f609eb8e39c0,1501484147792,0,演说者,TREE
463,7024-9f33f165-8d4a-44db-8b60-8236445b9073,1501528152258,1,演说者,你好
464,7024-9f33f165-8d4a-44db-8b60-8236445b9073,1501528167707,1,倾听者,你好
465,7024-9f33f165-8d4a-44db-8b60-8236445b9073,1501528291799,1,演说者,浅绿色
466,7024-9f33f165-8d4a-44db-8b60-8236445b9073,1501528320031,2,演说者,绿色
467,7024-9f33f165-8d4a-44db-8b60-8236445b9073,1501528433907,3,演说者,茄子
468,7024-9f33f165-8d4a-44db-8b60-8236445b9073,1501528484244,4,演说者,草
469,7024-9f33f165-8d4a-44db-8b60-8236445b9073,1501528593430,5,演说者,草的颜色
470,7024-9f33f165-8d4a-44db-8b60-8236445b9073,1501528628015,6,演说者,色泽鲜艳
471,7024-9f33f165-8d4a-44db-8b60-8236445b9073,1501528696023,7,演说者,忍者龟
472,7024-9f33f165-8d4a-44db-8b60-8236445b9073,1501528788035,8,演说者,轻茄子
473,7024-9f33f165-8d4a-44db-8b60-8236445b9073,1501528837255,9,演说者,绿色但不太绿
474,7024-9f33f165-8d4a-44db-8b60-8236445b9073,1501528884773,10,演说者,绿色但不太绿
475,7024-9f33f165-8d4a-44db-8b60-8236445b9073,1501528926216,11,倾听者,非常明亮，引起注意
476,7024-9f33f165-8d4a-44db-8b60-8236445b9073,1501528963589,12,演说者,明亮的紫色
477,7024-9f33f165-8d4a-44db-8b60-8236445b9073,1501529045580,13,演说者,老绿
478,7024-9f33f165-8d4a-44db-8b60-8236445b9073,1501529136366,14,演说者,灰蓝色
479,7024-9f33f165-8d4a-44db-8b60-8236445b9073,1501529234372,15,演说者,浅绿色
480,7024-9f33f165-8d4a-44db-8b60-8236445b9073,1501529256821,16,演说者,浅橙色
481,7024-9f33f165-8d4a-44db-8b60-8236445b9073,1501529282262,17,演说者,绿色
482,7024-9f33f165-8d4a-44db-8b60-8236445b9073,1501529331347,18,演说者,浅绿色灰色
483,7024-9f33f165-8d4a-44db-8b60-8236445b9073,1501529355896,19,演说者,紫色
484,7024-9f33f165-8d4a-44db-8b60-8236445b9073,1501529468678,20,演说者,浅灰色
485,7024-9f33f165-8d4a-44db-8b60-8236445b9073,1501529501234,21,演说者,浅紫色
486,7024-9f33f165-8d4a-44db-8b60-8236445b9073,1501529533087,22,演说者,蓝色
487,7222-e243dab1-ed91-439d-a2c2-d5db38ba46c7,1501566794786,1,演说者,深紫色
488,7088-659baa26-46e1-4ff5-86e3-c31fe4ba4bab,1501607917151,1,演说者,是两个比较接近的颜色中的一个
490,4427-7ad2d1fe-acb6-4260-9b49-6f4b44902a17,1501614648772,0,演说者,?
491,4427-7ad2d1fe-acb6-4260-9b49-6f4b44902a17,1501616144254,1,演说者,草
492,4427-7ad2d1fe-acb6-4260-9b49-6f4b44902a17,1501616170519,1,演说者,青草
493,4427-7ad2d1fe-acb6-4260-9b49-6f4b44902a17,1501616198020,1,演说者,牧草
494,4427-7ad2d1fe-acb6-4260-9b49-6f4b44902a17,1501616214696,1,演说者,?
495,4427-7ad2d1fe-acb6-4260-9b49-6f4b44902a17,1501616394780,1,演说者,植物叶
496,4427-7ad2d1fe-acb6-4260-9b49-6f4b44902a17,1501616754565,1,倾听者,绿
497,4427-7ad2d1fe-acb6-4260-9b49-6f4b44902a17,1501616836289,1,倾听者,？
498,4427-7ad2d1fe-acb6-4260-9b49-6f4b44902a17,1501617105508,1,演说者,选择它
499,9652-0fe4cd13-8a86-4391-b58d-08d12f0d1dea,1501680263913,0,演说者,人呢 
500,9652-0fe4cd13-8a86-4391-b58d-08d12f0d1dea,1501680274448,0,演说者,在吗
501,9652-0fe4cd13-8a86-4391-b58d-08d12f0d1dea,1501681942810,0,演说者,人呢 在吗
502,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797303005,1,演说者,你好
503,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797308497,1,倾听者,你好
504,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797310058,1,演说者,准备好了吗？
505,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797313129,1,倾听者,好了
506,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797321900,1,演说者,草的颜色
507,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797363899,2,演说者,这颜色不接近天，也不接近草
508,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797406892,3,演说者,接近草的颜色，但比较深
509,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797461851,4,演说者,这有点难
510,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797510154,4,演说者,颜色不接近草
511,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797534938,5,演说者,颜色不接近天空
512,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797549128,6,演说者,草的颜色
513,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797604077,7,演说者,我们通常叫什么外线?
514,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797610905,7,演说者,外线的颜色
515,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797632106,8,演说者,比较深的外线颜色
516,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797649554,9,演说者,外线颜色
517,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797676521,10,演说者,比较光的外线颜色
518,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797714978,11,演说者,亮一点的草的颜色
519,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797741549,12,演说者,不是草也不是太阳的颜色
520,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797767731,13,演说者,不是天空也不是外线的颜色
521,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797789294,14,演说者,太阳的颜色
522,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797805801,15,演说者,最接近草的颜色
523,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797832060,16,演说者,外线颜色
524,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797867858,17,演说者,最浅的草的颜色
525,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797890420,18,演说者,最接近太阳的颜色
526,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797905394,19,演说者,最接近草的颜色
527,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797939903,20,演说者,粱美梦的颜色？
528,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501797952186,21,演说者,草的颜色
529,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798012403,22,演说者,接近草的颜色，可是没那么绿
530,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798031482,23,演说者,亮的外线
531,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798042733,24,演说者,外线颜色
532,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798074023,25,演说者,这里面最亮最深的颜色
533,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798092142,26,演说者,天的颜色
534,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798108366,27,演说者,亮的草的颜色
535,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798123505,28,演说者,土的颜色
536,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798141388,29,演说者,最接近天的颜色
537,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798163566,30,演说者,没那么亮的天的颜色
538,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798177970,31,演说者,草的颜色
539,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798205959,32,演说者,这里面颜色最中间
540,4897-de14bbb4-eb62-447f-9190-ad5729cc33d8,1501798234498,33,演说者,不是天也不是图的颜色
